ID	ALIGNMENT	COGID	CONCEPT	DOCULECT	FORM	NOTE	TOKENS	TYPE
2529	. a p .	1265	甲 (xia)	Zhou		?	. a p .	2 xia
2530	. æ p .	1265	甲 (xia)	Baxter		?	. æ p .	2 xia
2531	. ɒ m ˩	1266	男 (xia)	Zhou		?	. ɒ m ˩	2 xia
2532	. o m .	1266	男 (xia)	Baxter		?	. o m .	2 xia
2533	i e n ˩˥	1267	甸 (xia)	Zhou		?	i e n ˩˥	2 xia
2534	. e n H	1267	甸 (xia)	Baxter		?	. e n H	2 xia
449	ĭ ə . ˩	225	甾 (xia)	Zhou	dʐʰĭə˩	?	ĭ ə . ˩	0 xia
450	. i . .	225	甾 (xia)	Baxter	dʐʰĭə˩	?	. i . .	0 xia
2535	. ɐi . ˩˥	1268	界 (xia)	Zhou		?	. ɐi . ˩˥	2 xia
2536	. ɛj . H	1268	界 (xia)	Baxter		?	. ɛj . H	2 xia
1001	iw e n ˥	501	畎 (xia)	Zhou		?	iw e n ˥	1 xia
1002	w e n X	501	畎 (xia)	Baxter		?	w e n X	1 xia
451	ĭw əi . ˩˥	226	畏 (xia)	Zhou	kʰĭwəi˩˥	?	ĭw əi . ˩˥	0 xia
452	jw ɨj . H	226	畏 (xia)	Baxter	kʰĭwəi˩˥	?	jw ɨj . H	0 xia
1003	ĭ ĕ t .	502	畢 (xia)	Zhou		?	ĭ ĕ t .	1 xia
1004	j i t .	502	畢 (xia)	Baxter		?	j i t .	1 xia
2537	ĭ a k .	1269	略 (xia)	Zhou		?	ĭ a k .	2 xia
2538	j ae k .	1269	略 (xia)	Baxter		?	j æ k .	2 xia
1491	t .	746	當 (shang)	Zhou		?	t .	2 shang
1492	t .	746	當 (shang)	Baxter		?	t .	2 shang
2539	. ɑ ŋ ˩	1270	當 (xia)	Zhou		?	. ɑ ŋ ˩	2 xia
2540	. a ng .	1270	當 (xia)	Baxter		?	. a ng .	2 xia
2541	. a . ˥	1271	疋 (xia)	Zhou		?	. a . ˥	2 xia
2542	. æ . X	1271	疋 (xia)	Baxter		?	. æ . X	2 xia
1493	ŋ .	747	疑 (shang)	Zhou		?	ŋ .	2 shang
1494	ng .	747	疑 (shang)	Baxter		?	ng .	2 shang
1495	dzʰ ĭ	748	疾 (shang)	Zhou		?	dzʰ ĭ	2 shang
1496	dz j	748	疾 (shang)	Baxter		?	dz j	2 shang
2543	ĭ ɐ ŋ ˩˥	1272	病 (xia)	Zhou		?	ĭ ɐ ŋ ˩˥	2 xia
2544	j æ ng H	1272	病 (xia)	Baxter		?	j æ ng H	2 xia
2545	. ə n ˥˩	1273	痕 (xia)	Zhou		?	. ə n ˥˩	2 xia
2546	. o n .	1273	痕 (xia)	Baxter		?	. o n .	2 xia
1497	ʧʰ ĭ	749	瘡 (shang)	Zhou		?	ʧʰ ĭ	2 shang
1498	tsrh j	749	瘡 (shang)	Baxter		?	tsrh j	2 shang
141	ţʰ ĭu	71	癡 (shang)	Zhou	ţʰĭuĕn˥	?	ţʰ ĭu	0 shang
142	trh jw	71	癡 (shang)	Baxter	ţʰĭuĕn˥	?	trh jw	0 shang
453	w i . ˥	227	癸 (xia)	Zhou	gʰwi˥ / xwi˥	?	w i . ˥	0 xia
454	w ij . X	227	癸 (xia)	Baxter	gʰwi˥ / xwi˥	?	w ij . X	0 xia
1005	. ə ŋ ˩	503	登 (xia)	Zhou		?	. ə ŋ ˩	1 xia
1006	. o ng .	503	登 (xia)	Baxter		?	. o ng .	1 xia
1007	ĭw ɐ t .	504	發 (xia)	Zhou		?	ĭw ɐ t .	1 xia
1008	j o t .	504	發 (xia)	Baxter		?	j o t .	1 xia
143	bʰ .	72	白 (shang)	Zhou	bʰa˩˥ / bʰam˩	?	bʰ .	0 shang
144	b .	72	白 (shang)	Baxter	bʰa˩˥ / bʰam˩	?	b .	0 shang
2547	. ɐ k .	1274	白 (xia)	Zhou		?	. ɐ k .	2 xia
2548	. æ k .	1274	白 (xia)	Baxter		?	. æ k .	2 xia
145	p .	73	百 (shang)	Zhou	pat	?	p .	0 shang
146	p .	73	百 (shang)	Baxter	pat	?	p .	0 shang
455	. au . ˩˥	228	皃 (xia)	Zhou	pʰau˩˥	?	. au . ˩˥	0 xia
456	. æw . H	228	皃 (xia)	Baxter	pʰau˩˥	?	. æw . H	0 xia
1009	. ɐi . ˩	505	皆 (xia)	Zhou		?	. ɐi . ˩	1 xia
1010	. ɛj . .	505	皆 (xia)	Baxter		?	. ɛj . .	1 xia
457	i eu . ˥	229	皎 (xia)	Zhou	kʰieu˥	?	i eu . ˥	0 xia
458	j ew . X	229	皎 (xia)	Baxter	kʰieu˥	?	j ew . X	0 xia
1011	i eu . ˥	506	皛 (xia)	Zhou		?	i eu . ˥	1 xia
1012	. ew . X	506	皛 (xia)	Baxter		?	. ew . X	1 xia
1499	bʰ ĭ	750	皮 (shang)	Zhou		?	bʰ ĭ	2 shang
1500	b j	750	皮 (shang)	Baxter		?	b j	2 shang
2549	ĭ ɛ ŋ ˥˩	1275	盈 (xia)	Zhou		?	ĭ ɛ ŋ ˥˩	2 xia
2550	j e ng .	1275	盈 (xia)	Baxter		?	j e ng .	2 xia
2551	ĭ ɛ k .	1276	益 (xia)	Zhou		?	ĭ ɛ k .	2 xia
2552	j e k .	1276	益 (xia)	Baxter		?	j e k .	2 xia
2553	. ɑ p .	1277	盍 (xia)	Zhou		?	. ɑ p .	2 xia
2554	. a p .	1277	盍 (xia)	Baxter		?	. a p .	2 xia
2555	ĭ ɛ ŋ ˩˥	1278	盛 (xia)	Zhou		?	ĭ ɛ ŋ ˩˥	2 xia
2556	j e ng H	1278	盛 (xia)	Baxter		?	j e ng H	2 xia
2557	. a m ˩	1279	監 (xia)	Zhou		?	. a m ˩	2 xia
2558	. æ m .	1279	監 (xia)	Baxter		?	. æ m .	2 xia
1501	l .	751	盧 (shang)	Zhou		?	l .	2 shang
1502	l .	751	盧 (shang)	Baxter		?	l .	2 shang
1503	dzʰ .	752	目 (shang)	Zhou		?	dzʰ .	2 shang
1504	dz .	752	目 (shang)	Baxter		?	dz .	2 shang
2559	w ɐ ŋ ˩	1280	盲 (xia)	Zhou		?	w ɐ ŋ ˩	2 xia
2560	w æ ng .	1280	盲 (xia)	Baxter		?	w æ ng .	2 xia
1505	ɖʰ ĭ	753	直 (shang)	Zhou		?	ɖʰ ĭ	2 shang
1506	dr j	753	直 (shang)	Baxter		?	dr j	2 shang
2561	ĭ ə k .	1281	直 (xia)	Zhou		?	ĭ ə k .	2 xia
2562	. i k .	1281	直 (xia)	Baxter		?	. i k .	2 xia
1507	s ĭ	754	相 (shang)	Zhou		?	s ĭ	2 shang
1508	s j	754	相 (shang)	Baxter		?	s j	2 shang
1509	m ĭ	755	眉 (shang)	Zhou		?	m ĭ	2 shang
1510	m j	755	眉 (shang)	Baxter		?	m j	2 shang
2563	. i . ˥˩	1282	眉 (xia)	Zhou		?	. i . ˥˩	2 xia
2564	j ij . .	1282	眉 (xia)	Baxter		?	j ij . .	2 xia
2565	ĭ ĕ n ˥˩	1283	眞 (xia)	Zhou		?	ĭ ĕ n ˥˩	2 xia
2566	. i n .	1283	眞 (xia)	Baxter		?	. i n .	2 xia
2567	ĭw ɛ n ˩˥	1284	眷 (xia)	Zhou		?	ĭw ɛ n ˩˥	2 xia
2568	jw e n H	1284	眷 (xia)	Baxter		?	jw e n H	2 xia
3255	w e . H	1636	睡 (xia)	Baxter	dzyweH	new	w e . H	
3264	ĭw e . ˩˥	1636	睡 (xia)	Zhou	tɕĭwe˩˥	new	ĭw e . ˩˥	
2569	. a t .	1285	瞎 (xia)	Zhou		?	. a t .	2 xia
2570	. æ t .	1285	瞎 (xia)	Baxter		?	. æ t .	2 xia
459	. ɑ m ˩˥	230	瞰 (xia)	Zhou	ɣɑm˩˥	?	. ɑ m ˩˥	0 xia
460	. a m H	230	瞰 (xia)	Baxter	ɣɑm˩˥	?	. a m H	0 xia
461	ĭ ə ŋ ˩	231	矜 (xia)	Zhou	gʰĭəŋ˩ / ʃĭəŋ˥˩	?	ĭ ə ŋ ˩	0 xia
462	. i ng .	231	矜 (xia)	Baxter	gʰĭəŋ˩ / ʃĭəŋ˥˩	?	. i ng .	0 xia
3127	ɕ .	1581	矢 (shang)	Zhou	'ɕi˩˥', '矢		ɕ .	
3183	sy .	1581	矢 (shang)	Baxter			sy .	
2571	. i . ˥	1286	矢 (xia)	Zhou		?	. i . ˥	2 xia
2572	. ij . X	1286	矢 (xia)	Baxter		?	. ij . X	2 xia
1511	ţ ĭ	756	知 (shang)	Zhou		?	ţ ĭ	2 shang
1512	tr j	756	知 (shang)	Baxter		?	tr j	2 shang
1013	ĭ e . ˥˩	507	知 (xia)	Zhou		?	ĭ e . ˥˩	1 xia
1014	j e . .	507	知 (xia)	Baxter		?	j e . .	1 xia
2573	ĭ u . ˥	1287	矩 (xia)	Zhou		?	ĭ u . ˥	2 xia
2574	j u . X	1287	矩 (xia)	Baxter		?	j u . X	2 xia
2575	ĭ ɛu . ˥	1288	矯 (xia)	Zhou		?	ĭ ɛu . ˥	2 xia
2576	j ew . X	1288	矯 (xia)	Baxter		?	j ew . X	2 xia
2577	ĭ ɛ k .	1289	石 (xia)	Zhou		?	ĭ ɛ k .	2 xia
2578	j e k .	1289	石 (xia)	Baxter		?	j e k .	2 xia
707	ʃ .	354	砂 (shang)	Zhou		?	ʃ .	1 shang
708	sr .	354	砂 (shang)	Baxter		?	sr .	1 shang
147	ŋ i	74	研 (shang)	Zhou	ŋiei˥ / ŋien˥	?	ŋ i	0 shang
148	ng j	74	研 (shang)	Baxter	ŋiei˥ / ŋien˥	?	ng j	0 shang
3313	j e n H	1659	碾 (xia)	Baxter	nrjenH	new	j e n H	
3317	ĭ ɛ n ˩˥	1659	碾 (xia)	Zhou	ɖʰĭɛn˩˥	new	ĭ ɛ n ˩˥	
463	w ɐ ŋ ˥	232	礦 (xia)	Zhou	kʰwɐŋ˥	?	w ɐ ŋ ˥	0 xia
464	w æ ng X	232	礦 (xia)	Baxter	kʰwɐŋ˥	?	w æ ng X	0 xia
2579	ĭ əu . ˩˥	1290	祐 (xia)	Zhou		?	ĭ əu . ˩˥	2 xia
2580	j uw . H	1290	祐 (xia)	Baxter		?	j uw . H	2 xia
2581	. i . ˩˥	1291	祕 (xia)	Zhou		?	. i . ˩˥	2 xia
2582	. ij . H	1291	祕 (xia)	Baxter		?	. ij . H	2 xia
1513	ts u	757	祖 (shang)	Zhou		?	ts u	2 shang
1514	ts w	757	祖 (shang)	Baxter		?	ts w	2 shang
2583	. u . ˩˥	1292	祚 (xia)	Zhou		?	. u . ˩˥	2 xia
2584	. u . H	1292	祚 (xia)	Baxter		?	. u . H	2 xia
1515	dʑʰ ĭ	758	神 (shang)	Zhou		?	dʑʰ ĭ	2 shang
1516	zy .	758	神 (shang)	Baxter		?	zy .	2 shang
1517	z ĭ	759	祥 (shang)	Zhou		?	z ĭ	2 shang
1518	z j	759	祥 (shang)	Baxter		?	z j	2 shang
1015	ĭ ɛi . ˩˥	508	祭 (xia)	Zhou		?	ĭ ɛi . ˩˥	1 xia
1016	j ej . H	508	祭 (xia)	Baxter		?	j ej . H	1 xia
2585	ĭ ĕ m ˩˥	1293	禁 (xia)	Zhou		?	ĭ ĕ m ˩˥	2 xia
2586	. i m H	1293	禁 (xia)	Baxter		?	. i m H	2 xia
2587	. u k .	1294	禄 (xia)	Zhou		?	. u k .	2 xia
2588	. uw k .	1294	禄 (xia)	Baxter		?	. uw k .	2 xia
2589	ĭ u k .	1295	福 (xia)	Zhou		?	ĭ u k .	2 xia
2590	j uw k .	1295	福 (xia)	Baxter		?	j uw k .	2 xia
2591	. ɒ m ˥	1296	禫 (xia)	Zhou		?	. ɒ m ˥	2 xia
2592	. o m X	1296	禫 (xia)	Baxter		?	. o m X	2 xia
2593	i ei . ˥	1297	禮 (xia)	Zhou		?	i ei . ˥	2 xia
2594	. ej . X	1297	禮 (xia)	Baxter		?	. ej . X	2 xia
465	ĭ u . ˥	233	禹 (xia)	Zhou	dʒʰĭu˥	?	ĭ u . ˥	0 xia
466	j uw . X	233	禹 (xia)	Baxter	dʒʰĭu˥	?	j u . X	0 xia
2595	u ɑ . ˥˩	1298	禾 (xia)	Zhou		?	u ɑ . ˥˩	2 xia
2596	w a . .	1298	禾 (xia)	Baxter		?	w a . .	2 xia
1519	s ĭ	760	私 (shang)	Zhou		?	s ĭ	2 shang
1520	s j	760	私 (shang)	Baxter		?	s j	2 shang
467	. i . ˥˩	234	私 (xia)	Zhou	tsʰi˥˩	?	. i . ˥˩	0 xia
468	. ij . .	234	私 (xia)	Baxter	tsʰi˥˩	?	. ij . .	0 xia
1017	ĭ əu . ˩	509	秋 (xia)	Zhou		?	ĭ əu . ˩	1 xia
1018	j uw . .	509	秋 (xia)	Baxter		?	j uw . .	1 xia
1521	dzʰ ĭ	761	秦 (shang)	Zhou		?	dzʰ ĭ	2 shang
1522	dz j	761	秦 (shang)	Baxter		?	dz j	2 shang
709	j .	355	移 (shang)	Zhou		?	j .	1 shang
710	y .	355	移 (shang)	Baxter		?	y .	1 shang
2597	ĭ e . ˥˩	1299	移 (xia)	Zhou		?	ĭ e . ˥˩	2 xia
2598	j e . .	1299	移 (xia)	Baxter		?	j e . .	2 xia
1019	ĭw ɛi . ˩˥	510	稅 (xia)	Zhou		?	ĭw ɛi . ˩˥	1 xia
1020	jw ej . H	510	稅 (xia)	Baxter		?	jw ej . H	1 xia
3238	. au . ˩˥	1621	稍 (xia)	Zhou	dʒʰau˩˥	new	. au . ˩˥	
3239	. aew . H	1621	稍 (xia)	Baxter	sraewH	new	. aew . H	
2599	ĭ ĕ m ˥	1300	稔 (xia)	Zhou		?	ĭ ĕ m ˥	2 xia
2600	. i m X	1300	稔 (xia)	Baxter		?	. i m X	2 xia
1021	i ei . ˥˩	511	稽 (xia)	Zhou		?	i ei . ˥˩	1 xia
1022	. ej . .	511	稽 (xia)	Baxter		?	. ej . .	1 xia
2601	ĭ ɛ k .	1301	積 (xia)	Zhou		?	ĭ ɛ k .	2 xia
2602	j e k .	1301	積 (xia)	Baxter		?	j e k .	2 xia
149	ɳ ĭw	75	穠 (shang)	Zhou	ɳĭwoŋ˩˥	?	ɳ ĭw	0 shang
150	nr w	75	穠 (shang)	Baxter	ɳĭwoŋ˩˥	?	nr w	0 shang
1023	ĭw ɐi . ˩˥	512	穢 (xia)	Zhou		?	ĭw ɐi . ˩˥	1 xia
1024	jw oj . H	512	穢 (xia)	Baxter		?	jw oj . H	1 xia
469	u ɑ k .	235	穫 (xia)	Zhou	luɑk	?	u ɑ k .	0 xia
470	w a k .	235	穫 (xia)	Baxter	luɑk	?	w a k .	0 xia
2603	iw e t .	1302	穴 (xia)	Zhou		?	iw e t .	2 xia
2604	w e t .	1302	穴 (xia)	Baxter		?	w e t .	2 xia
711	kʰ .	356	空 (shang)	Zhou		?	kʰ .	1 shang
712	kh .	356	空 (shang)	Baxter		?	kh .	1 shang
3199	ĭ ɛ m ˩˥	1597	窆 (xia)	Zhou	ŋĭɛm˩˥	new	ĭ ɛ m ˩˥	
3200	j e m H	1597	窆 (xia)	Baxter		new	j e m H	
3124	kʰ ĭ	1584	窺 (shang)	Zhou	kʰĭwe˩˥', '窺		kʰ ĭ	
3177	kh j	1584	窺 (shang)	Baxter			kh j	
2605	ĭ ĕ p .	1303	立 (xia)	Zhou		?	ĭ ĕ p .	2 xia
2606	. i p .	1303	立 (xia)	Baxter		?	. i p .	2 xia
1523	tɕ ĭ	762	章 (shang)	Zhou		?	tɕ ĭ	2 shang
1524	tsy .	762	章 (shang)	Baxter		?	tsy .	2 shang
2607	ĭ a ŋ ˩	1304	章 (xia)	Zhou		?	ĭ a ŋ ˩	2 xia
2608	j a ng .	1304	章 (xia)	Baxter		?	j a ng .	2 xia
2609	ĭ ɐ t .	1305	竭 (xia)	Zhou		?	ĭ ɐ t .	2 xia
2610	j o t .	1305	竭 (xia)	Baxter		?	j o t .	2 xia
471	u ɑ n ˥˩	236	端 (xia)	Zhou	tʰuɑn˥˩	?	u ɑ n ˥˩	0 xia
472	w a n .	236	端 (xia)	Baxter	tʰuɑn˥˩	?	w a n .	0 xia
1525	ţ .	763	竹 (shang)	Zhou		?	ţ .	2 shang
1526	tr .	763	竹 (shang)	Baxter		?	tr .	2 shang
2611	ĭ u k .	1306	竹 (xia)	Zhou		?	ĭ u k .	2 xia
2612	j uw k .	1306	竹 (xia)	Baxter		?	j uw k .	2 xia
1527	bʰ ĭw	764	符 (shang)	Zhou		?	bʰ ĭw	2 shang
1528	b j	764	符 (shang)	Baxter		?	b j	2 shang
2613	. ɑ n ˥	1307	笴 (xia)	Zhou		?	. ɑ n ˥	2 xia
2614	. a n X	1307	笴 (xia)	Baxter		?	. a n X	2 xia
1529	p ĭ	765	筆 (shang)	Zhou		?	p ĭ	2 shang
1530	p j	765	筆 (shang)	Baxter		?	p j	2 shang
2615	ĭ ĕ t .	1308	筆 (xia)	Zhou		?	ĭ ĕ t .	2 xia
2616	. i t .	1308	筆 (xia)	Baxter		?	. i t .	2 xia
1025	. ə ŋ ˥	513	等 (xia)	Zhou		?	. ə ŋ ˥	1 xia
1026	. o ng X	513	等 (xia)	Baxter		?	. o ng X	1 xia
151	. ĭ	76	筠 (shang)	Zhou	ĭɛp	?	. ĭ	0 shang
152	. j	76	筠 (shang)	Baxter	ĭɛp	?	. j	0 shang
1027	ĭw ĕ n ˥˩	514	筠 (xia)	Zhou		?	ĭw ĕ n ˥˩	1 xia
1028	w i n .	514	筠 (xia)	Baxter		?	w i n .	1 xia
3296	w a n H	1651	筭 (xia)	Baxter	swanH	new	w a n H	
3306	u ɑ n ˩˥	1651	筭 (xia)	Zhou	tsuɑn˩˥	new	u ɑ n ˩˥	
2617	. ɑ . ˩˥	1309	箇 (xia)	Zhou		?	. ɑ . ˩˥	2 xia
2618	. a . H	1309	箇 (xia)	Baxter		?	. a . H	2 xia
2619	u ɑ n ˥	1310	管 (xia)	Zhou		?	u ɑ n ˥	2 xia
2620	w a n X	1310	管 (xia)	Baxter		?	w a n X	2 xia
2621	ĭ ɛ n ˩˥	1311	箭 (xia)	Zhou		?	ĭ ɛ n ˩˥	2 xia
2622	j e n H	1311	箭 (xia)	Baxter		?	j e n H	2 xia
473	ĭw ɛ n ˥	237	篆 (xia)	Zhou	gʰĭwɛn˥	?	ĭw ɛ n ˥	0 xia
474	jw e n X	237	篆 (xia)	Baxter	gʰĭwɛn˥	?	jw e n X	0 xia
475	u o k .	238	篤 (xia)	Zhou	suok	?	u o k .	0 xia
476	w ow k .	238	篤 (xia)	Baxter	suok	?	w ow k .	0 xia
477	i e m ˥	239	簟 (xia)	Zhou	kʰiem˥	?	i e m ˥	0 xia
478	j e m X	239	簟 (xia)	Baxter	kʰiem˥	?	j e m X	0 xia
153	ʧ w	77	簪 (shang)	Zhou	ʧwæk	?	ʧ w	0 shang
154	tsr w	77	簪 (shang)	Baxter	ʧwæk	?	tsr w	0 shang
1029	ĭ ĕ m ˥˩	515	簪 (xia)	Zhou		?	ĭ ĕ m ˥˩	1 xia
1030	. i m .	515	簪 (xia)	Baxter		?	. i m .	1 xia
479	ĭw a k .	240	籰 (xia)	Zhou	gʰĭwak	?	ĭw a k .	0 xia
480	jw ae k .	240	籰 (xia)	Baxter	gʰĭwak	?	jw æ k .	0 xia
481	i ei . ˥	241	米 (xia)	Zhou	piei˥ / pʰiei˥	?	i ei . ˥	0 xia
482	j ej . X	241	米 (xia)	Baxter	piei˥ / pʰiei˥	?	j ej . X	0 xia
483	ĭu ə n ˥	242	粉 (xia)	Zhou	ʔĭuən˥ / mĭuən˥ / ĭuən˥ / kʰĭuən˥ / pʰĭuən˥	?	ĭu ə n ˥	0 xia
484	j u n X	242	粉 (xia)	Baxter	ʔĭuən˥ / mĭuən˥ / ĭuən˥ / kʰĭuən˥ / pʰĭuən˥	?	j u n X	0 xia
485	i əu . ˥	243	糾 (xia)	Zhou	ʔiəu˥	?	i əu . ˥	0 xia
486	j iw . X	243	糾 (xia)	Baxter	ʔiəu˥	?	j iw . X	0 xia
713	k .	357	紀 (shang)	Zhou		?	k .	1 shang
714	k .	357	紀 (shang)	Baxter		?	k .	1 shang
2623	ĭ ə . ˥	1312	紀 (xia)	Zhou		?	ĭ ə . ˥	2 xia
2624	. i . X	1312	紀 (xia)	Baxter		?	. i . X	2 xia
2625	ĭ a k .	1313	約 (xia)	Zhou		?	ĭ a k .	2 xia
2626	j ae k .	1313	約 (xia)	Baxter		?	j a k .	2 xia
2627	. u ŋ ˥˩	1314	紅 (xia)	Zhou		?	. u ŋ ˥˩	2 xia
2628	. uw ng .	1314	紅 (xia)	Baxter		?	. uw ng .	2 xia
715	ʔ ĭu	358	紆 (shang)	Zhou		?	ʔ ĭu	1 shang
716	' jw	358	紆 (shang)	Baxter		?	' jw	1 shang
487	ĭ ĕ n ˥	244	紖 (xia)	Zhou	dʒʰĭĕn˥	?	ĭ ĕ n ˥	0 xia
488	. i n X	244	紖 (xia)	Baxter	dʒʰĭĕn˥	?	. i n X	0 xia
2629	ĭ e . ˥	1315	紙 (xia)	Zhou		?	ĭ e . ˥	2 xia
2630	j e . X	1315	紙 (xia)	Baxter		?	j e . X	2 xia
1531	s .	766	素 (shang)	Zhou		?	s .	2 shang
1532	s .	766	素 (shang)	Baxter		?	s .	2 shang
2631	ĭw e . ˥	1316	累 (xia)	Zhou		?	ĭw e . ˥	2 xia
2632	w e . X	1316	累 (xia)	Baxter		?	w e . X	2 xia
3113		1557	紺 (xia)	Baxter			. o m H	
3114	ɒ m . ˩˥	1557	紺 (xia)	Zhou			. ɒ m ˩˥	
1031	. ɒi . ˥	516	紿 (xia)	Zhou		?	. ɒi . ˥	1 xia
1032	. oj . X	516	紿 (xia)	Baxter		?	. oj . X	1 xia
2633	ĭ u ŋ ˥˩	1317	終 (xia)	Zhou		?	ĭ u ŋ ˥˩	2 xia
2634	j uw ng .	1317	終 (xia)	Baxter		?	j uw ng .	2 xia
2635	i e t .	1318	結 (xia)	Zhou		?	i e t .	2 xia
2636	. e t .	1318	結 (xia)	Baxter		?	. e t .	2 xia
2637	ĭw ɛ t .	1319	絕 (xia)	Zhou		?	ĭw ɛ t .	2 xia
2638	jw e t .	1319	絕 (xia)	Baxter		?	jw e t .	2 xia
2639	. au . ˥	1320	絞 (xia)	Zhou		?	. au . ˥	2 xia
2640	. æw . X	1320	絞 (xia)	Baxter		?	. æw . X	2 xia
3309	w e n H	1655	絢 (xia)	Baxter	xwenH	new	w e n H	
3321	iw e n ˩˥	1655	絢 (xia)	Zhou	ɣiwen˩˥	new	iw e n ˩˥	
489	u o ŋ ˩˥	245	統 (xia)	Zhou	suoŋ˩˥	?	u o ŋ ˩˥	0 xia
490	w o ng H	245	統 (xia)	Baxter	suoŋ˩˥	?	w o ng H	0 xia
2641	. ɔ ŋ ˩˥	1321	絳 (xia)	Zhou		?	. ɔ ŋ ˩˥	2 xia
2642	. æw ng H	1321	絳 (xia)	Baxter		?	. æw ng H	2 xia
1033	ĭw ɛ n ˩˥	517	絹 (xia)	Zhou		?	ĭw ɛ n ˩˥	1 xia
1034	wj e n H	517	絹 (xia)	Baxter		?	wj e n H	1 xia
491	w i . ˥˩	246	綏 (xia)	Zhou	tswi˥˩	?	w i . ˥˩	0 xia
492	w ij . .	246	綏 (xia)	Baxter	tswi˥˩	?	w ij . .	0 xia
2643	i e ŋ ˥˩	1322	經 (xia)	Zhou		?	i e ŋ ˥˩	2 xia
2644	. e ng .	1322	經 (xia)	Baxter		?	. e ng .	2 xia
493	u o ŋ ˩˥	247	綜 (xia)	Zhou	tʰuoŋ˩˥ / muoŋ˩˥	?	u o ŋ ˩˥	0 xia
494	w ow ng H	247	綜 (xia)	Baxter	tʰuoŋ˩˥ / muoŋ˩˥	?	w ow ng H	0 xia
495	w i . ˥˩	248	維 (xia)	Zhou	xwi˥˩	?	w i . ˥˩	0 xia
496	w ij . .	248	維 (xia)	Baxter	xwi˥˩	?	w ij . .	0 xia
2645	. a n ˥	1323	綰 (xia)	Zhou		?	. a n ˥	2 xia
2646	. æ n X	1323	綰 (xia)	Baxter		?	. æ n X	2 xia
1035	ĭu ĕ n ˥˩	518	綸 (xia)	Zhou		?	ĭu ĕ n ˥˩	1 xia
1036	w i n .	518	綸 (xia)	Baxter		?	w i n .	1 xia
1533	kʰ ĭ	767	綺 (shang)	Zhou		?	kʰ ĭ	2 shang
1534	kh j	767	綺 (shang)	Baxter		?	kh j	2 shang
2647	ĭ e . ˥	1324	綺 (xia)	Zhou		?	ĭ e . ˥	2 xia
2648	j e . X	1324	綺 (xia)	Baxter		?	j e . X	2 xia
2649	ĭ ɛ n ˩˥	1325	線 (xia)	Zhou		?	ĭ ɛ n ˩˥	2 xia
2650	j e n H	1325	線 (xia)	Baxter		?	j e n H	2 xia
497	u ɑ n ˥	249	緩 (xia)	Zhou	tʰuɑn˥	?	u ɑ n ˥	0 xia
498	w a n X	249	緩 (xia)	Baxter	tʰuɑn˥	?	w a n X	0 xia
499	ĭ ɛ n ˥	250	緬 (xia)	Zhou	pĭɛn˥	?	ĭ ɛ n ˥	0 xia
500	j e n X	250	緬 (xia)	Baxter	pĭɛn˥	?	j e n X	0 xia
1535	l i	768	練 (shang)	Zhou		?	l i	2 shang
1536	l .	768	練 (shang)	Baxter		?	l .	2 shang
2651	i e n ˩˥	1326	練 (xia)	Zhou		?	i e n ˩˥	2 xia
2652	. e n H	1326	練 (xia)	Baxter		?	. e n H	2 xia
1037	w ai . ˥˩	519	緺 (xia)	Zhou		?	w ai . ˥˩	1 xia
1038	w ɛ . .	519	緺 (xia)	Baxter		?	w ɛ . .	1 xia
2653	ĭw ɛ n ˩	1327	縁 (xia)	Zhou		?	ĭw ɛ n ˩	2 xia
2654	jw e n .	1327	縁 (xia)	Baxter		?	jw e n .	2 xia
1537	bʰ ĭ	769	縛 (shang)	Zhou		?	bʰ ĭ	2 shang
1538	b j	769	縛 (shang)	Baxter		?	b j	2 shang
501	ĭw a k .	251	縛 (xia)	Zhou	kĭwak / ĭwak / xĭwak / ʔĭwak / kʰĭwak / pʰĭwak	?	ĭw a k .	0 xia
502	jw a k .	251	縛 (xia)	Baxter	kĭwak / ĭwak / xĭwak / ʔĭwak / kʰĭwak / pʰĭwak	?	jw a k .	0 xia
1039	iw e n ˩˥	520	縣 (xia)	Zhou		?	iw e n ˩˥	1 xia
1040	w e n H	520	縣 (xia)	Baxter		?	w e n H	1 xia
155	l ĭu	78	縷 (shang)	Zhou	lĭuɑ˩	?	l ĭu	0 shang
156	l jw	78	縷 (shang)	Baxter	lĭuɑ˩	?	l jw	0 shang
3274	w oj . H	1640	繢 (xia)	Baxter	hwojH	new	w oj . H	
3281	u ɒi . ˩˥	1640	繢 (xia)	Zhou	ʔuɒi˩˥	new	u ɒi . ˩˥	
503	i e n ˥	252	繭 (xia)	Zhou	kʰien˥	?	i e n ˥	0 xia
504	j e n X	252	繭 (xia)	Baxter	kʰien˥	?	j e n X	0 xia
505	u ɑ n ˥	253	纂 (xia)	Zhou	zuɑn˥	?	u ɑ n ˥	0 xia
506	w a n X	253	纂 (xia)	Baxter	zuɑn˥	?	w a n X	0 xia
2655	ĭw a ŋ ˥	1328	网 (xia)	Zhou		?	ĭw a ŋ ˥	2 xia
2656	j a ng X	1328	网 (xia)	Baxter		?	j a ng X	2 xia
2657	u ɒi . ˥	1329	罪 (xia)	Zhou		?	u ɒi . ˥	2 xia
2658	w oj . X	1329	罪 (xia)	Baxter		?	w oj . X	2 xia
2659	ĭ ə . ˩˥	1330	置 (xia)	Zhou		?	ĭ ə . ˩˥	2 xia
2660	. i . H	1330	置 (xia)	Baxter		?	. i . H	2 xia
